1189978352_1635466619427_4312,1,525
1225553512_1635482737499_571,6,553
691747957_1635487233055_9463,4,371
932293052_1635479401276_9286,1,340
1113943452_1635515170360_2852,1,330
994592565_1635475552050_1964,4,138
1002700044_1635508151143_3909,5,174
1213323933_1635485259251_4047,0,203
1207899375_1635470013762_6390,2,532
1226902142_1635514590312_2526,7,198
1046881258_1635460951817_7698,2,528
1189072321_1635464251275_6926,7,574
1120480911_1635512166813_9784,5,235
1217499859_1635490501816_4896,1,498
1218354904_1635465961658_4655,2,252
1222687967_1635491960236_5883,5,385
1215429100_1635513923941_8555,7,392
1212908813_1635486609038_3264,7,574
1136746770_1635515871233_7240,0,584
1222891543_1635510241738_948,6,128
590885524_1635487826336_1215,2,476
1220125227_1635489473477_3845,5,8
568817194_1635514675100_1070,2,658
1189174151_1635456760262_8528,0,224
590224858_1635476712194_6667,2,784
1172039633_1635490348605_5363,2,480
688894170_1635483043269_8270,4,200
660114731_1635468084248_2443,6,752
819118127_1635500596350_2853,6,296
1138890206_1635508737042_6144,1,140
1224943204_1635481025399_5870,1,204
1178777478_1635476025418_5823,0,88
1126803924_1635461371234_8762,8,568
655117398_1635486006415_3303,5,287
817274399_1635474390978_4243,1,350
1106401865_1635486382460_2891,5,231
817740092_1635460066617_7193,4,210
1185458578_1635513384911_4221,5,150
735219880_1635485992575_4111,2,276
760245433_1635488239017_3597,3,495
1157120571_1635468660250_8355,2,752
148298976_1635474515994_3560,2,80
739870624_1635460497211_4451,5,42
1222574511_1635456975061_4179,1,301
1175255488_1635487894130_3456,7,504
556878401_1635475735459_8556,2,232
1209185894_1635513377410_9722,2,297
692468654_1635494719572_3692,1,574
1221859814_1635482942059_4225,5,8
1186438256_1635466915100_814,5,427
1107581747_1635499148921_3173,6,504
1223093125_1635482515880_4567,2,7
352333544_1635514710440_3738,4,56
1227481668_1635516149441_519,3,329
1227228598_1635505745768_57,1,352
84638729_1635514957572_7793,2,686
1114133095_1635470671628_1461,5,24
1156533288_1635518729138_2258,3,483
1214304855_1635496679872_3003,1,84
1133185861_1635516402915_4978,0,136
807262242_1635518451268_6672,0,315
206916354_1635442840522_7319,2,356
1114461808_1635510754254_7711,5,308
1212247211_1635480098288_7292,5,190
1132444645_1635518529472_5737,1,126
1205278365_1635482277622_7931,0,406
786920648_1635511705651_1839,0,402
721763731_1635444572688_3484,1,320
1227353116_1635511061998_9912,6,144
1204740496_1635458209212_4076,4,228
1225005747_1635519036256_3907,6,455
666143454_1635515108358_2361,1,136
1147037361_1635474817371_6142,1,49
1104019418_1635482748365_2724,0,252
588247236_1635513347653_821,1,357
1114419818_1635479487502_3479,6,72
1191289919_1635468783001_2708,4,260
593579871_1635436880018_2737,3,665
1161735449_1635451403368_1811,2,469
1206970431_1635466788093_5626,2,882
1170168963_1635489895325_8820,6,469
620376056_1635515917198_6522,3,184
805008122_1635489257029_3651,3,90
718170649_1635508578044_7533,4,164
1209480842_1635504144609_7037,3,224
1104381562_1635502827275_4075,1,539
1224811993_1635480600467_6562,6,296
1109717613_1635504489674_2822,8,280
1189714435_1635454865926_5129,3,623
1194796305_1635437530801_508,2,408
814876502_1635481979614_3001,6,364
913136363_1635457598198_1898,0,168
744924029_1635503316033_8215,0,49
720722475_1635481943900_361,6,432
1213003406_1635475042598_2277,0,432
974227313_1635495060542_1867,4,448
985769843_1635489440437_6298,3,8
656067624_1635506497286_5421,1,112
1205278365_1635512734941_5576,0,196
281550148_1635472847896_5077,4,624
1090811682_1635503238326_9004,0,276
1206200176_1635489721013_1290,0,184
1227491103_1635493675233_7772,6,8
1104612418_1635473878010_4231,4,120
650761240_1635446713385_5841,3,128
1220419482_1635476413423_3069,1,336
1204908810_1635475407643_539,0,329
744635498_1635514955370_7107,0,72
1138844389_1635481347815_2871,1,720
1219256948_1635477465658_3280,3,752
1225902461_1635510206506_1129,7,272
970412640_1635493602252_7137,2,616
1125918460_1635473966076_9482,9,570
1224927839_1635475729506_6443,4,78
890949655_1635484749476_8763,4,272
567560516_1635493565480_9637,2,9
1207095659_1635464890855_6876,1,330
1154865645_1635479363670_2094,7,560
821915506_1635510765075_8049,1,488
814222708_1635495528301_2143,1,368
882911947_1635457554258_7426,7,140
692969523_1635476920596_1378,1,12
980927239_1635513288118_9178,0,420
718005663_1635465243102_1252,2,368
1116555412_1635486171155_7249,3,584
679692106_1635511709113_8080,2,45
1109924451_1635520178940_1790,0,304
1012587735_1635504834593_237,3,546
638497604_1635477068755_5770,2,329
1214367321_1635492666622_8695,1,585
690924818_1635500291329_1871,6,184
627663545_1635470204226_7251,2,744
1170925734_1635439037649_3252,1,360
1127558439_1635489381437_2063,2,32
622920135_1635463906888_3129,7,328
1227491103_1635481702240_6090,6,385
1206987424_1635511592330_3433,2,332
1103030801_1635497946783_3712,3,238
1163173999_1635453776084_3985,2,594
1093807844_1635519344981_5681,4,980
814914205_1635507284113_9553,0,470
649132043_1635499958353_4338,4,432
1225897573_1635500305138_7313,4,90
802394191_1635483084305_7739,4,232
929091581_1635463290805_9854,3,413
1220147930_1635494697180_8968,4,468
1213002940_1635519673285_1522,7,42
749316795_1635459464490_8598,0,594
507957524_1635483902935_4204,4,462
1194986056_1635489699956_7178,0,252
1203432779_1635487780121_6217,8,384
723458192_1635466555647_6560,5,448
1161111502_1635481518227_6861,3,348
1219891570_1635503701466_1285,6,14
674204611_1635495884382_7769,6,480
1214965447_1635505500769_9658,1,448
683416378_1635493974698_5957,5,516
1103811308_1635496832990_7925,5,77
1218380879_1635468213297_6251,4,376
1102359011_1635515336195_1114,1,438
50852088_1635456583784_8190,0,462
1097188309_1635499945328_994,0,112
1223802099_1635461388678_9590,4,315
806033395_1635446331028_6594,0,532
713205645_1635518244388_8404,2,120
1170006971_1635471367611_5113,1,77
648224568_1635483700873_3936,5,448
1179958554_1635515205931_1042,6,408
1203681114_1635507122354_9501,4,176
1195654166_1635473441073_1630,5,679
730043280_1635514578120_4352,6,686
905963844_1635516368370_3411,4,216
1227671788_1635502164808_5097,6,693
1227709647_1635458933538_956,8,444
1211792437_1635498701795_2115,5,112
113679984_1635486940694_214,4,28
1172326095_1635473062233_6853,0,198
1226937082_1635440125343_719,6,574
1179876442_1635468041734_3424,3,768
1113924970_1635504033489_6361,1,42
1225155999_1635491573635_3285,6,512
1227692906_1635481532550_7286,11,972
692779508_1635507420815_9991,0,36
1224497068_1635475976141_9699,6,288
1216105607_1635495592266_2885,1,485
809239725_1635496122727_3901,1,438
672977359_1635491939047_2391,6,322
1227589267_1635471843907_9588,4,840
674987193_1635459830534_6568,3,126
110710378_1635484870826_2519,5,246
1203848615_1635477330416_6743,0,574
1226736335_1635461800606_6442,4,128
660569480_1635487822196_4265,3,581
717975960_1635501080558_5851,6,704
1109839334_1635516584865_2671,3,75
1221400292_1635493361430_4852,0,152
810439049_1635504676546_6346,0,238
820146823_1635513151968_3638,6,616
576736245_1635512021862_3319,7,0
913418998_1635517234003_2572,7,168
1227202567_1635499964853_3567,0,441
1105602673_1635478180916_6285,6,288
1112681703_1635487169609_8724,2,504
1097118790_1635501150452_2539,4,273
1149104730_1635441969148_676,4,276
920697095_1635494490926_6197,3,600
675252390_1635455939113_4177,3,623
1209335176_1635457690712_5515,1,736
1080669660_1635510674135_2993,1,396
717838938_1635506610560_7706,0,285
1201228805_1635500501377_999,6,342
117572645_1635499063325_4115,4,465
728520606_1635480073236_7088,7,301
1214061837_1635496650482_7608,5,35
744484776_1635487811332_4129,7,112
744055244_1635519709902_3102,8,440
1216485207_1635469326896_4855,9,405
1197554768_1635476248819_5586,2,217
1220677322_1635512533612_4155,6,680
1223498930_1635521267559_2760,1,380
1222690368_1635469448641_1894,7,0
745866157_1635519506539_2297,5,792
240938145_1635480034307_5739,2,91
1215990746_1635486913949_9202,10,210
1215137297_1635504614617_8411,7,504
1226818729_1635508463745_923,0,77
659113108_1635513404303_946,6,441
1087406502_1635517928798_1853,2,28
810512040_1635486760183_219,5,600
1194080482_1635505390990_8334,3,104
1224631227_1635479329213_2722,3,576
557654775_1635496132102_8693,7,77
1193091585_1635454545458_6799,5,516
1122327017_1635507241526_5433,0,414
495921246_1635516066063_3282,8,128
804940089_1635477916217_8340,0,396
1210553385_1635506265518_3017,4,216
663445434_1635494914353_1792,3,8
1164704600_1635474798733_5405,4,388
1194595651_1635522035283_2461,0,76
639004408_1635454683420_3419,1,126
563586897_1635474502335_6447,1,472
1224483439_1635475601657_7371,7,248
1193922933_1635440656619_1698,2,165
630059061_1635493549270_9933,4,200
901499955_1635464725886_596,0,828
1110617617_1635504636603_7911,1,100
1113644287_1635474638091_2783,0,126
1207778716_1635486865161_6633,5,232
569111077_1635477871290_5273,1,370
1096025144_1635492890527_5802,7,511
228073481_1635463198956_2476,6,426
1207749770_1635473561874_5858,4,528
1219546939_1635484067390_785,2,400
813971466_1635467429970_4213,0,408
1179338580_1635481664153_1737,5,140
635021734_1635485145613_7897,7,98
1193717479_1635467180258_8207,4,14
1219576777_1635502027513_6741,4,540
1206877950_1635456702842_3495,6,595
1211366169_1635467740681_2128,1,180
645862104_1635439403724_886,0,704
1103259880_1635482905677_8863,0,488
1210141975_1635480832495_4735,8,416
180956647_1635468280448_3250,6,320
549700429_1635498655432_1486,6,560
1183408406_1635457891398_8783,4,324
1202094746_1635503265911_9213,5,200
792884743_1635478836165_1976,2,553
1170168070_1635509028828_5352,3,406
1097257887_1635438188153_7908,3,402
357079620_1635488357151_2471,4,108
1221847447_1635494295551_1512,5,504
812737690_1635461438317_3534,0,273
1211730692_1635478377860_9566,2,602
922636552_1635500229238_7377,0,455
1215342429_1635467220027_8034,5,413
1113659389_1635518428221_7007,2,161
1105095588_1635495779279_2844,4,246
1200511103_1635467545108_9638,2,609
945488924_1635496262183_3285,4,512
1204265569_1635483117818_5207,2,280
92758840_1635515093343_1798,3,632
1105482889_1635476661833_7284,7,248
629874964_1635486418319_3427,2,553
1190478060_1635507067149_1349,7,532
1207407715_1635504336399_367,2,348
1104050386_1635490031758_1613,3,356
622579479_1635467829203_6594,3,70
1107184637_1635496313462_4924,3,747
1188283400_1635497943669_1128,0,68
1222149387_1635463770294_2506,1,296
48394877_1635521413472_7731,7,752
570475773_1635467679310_1046,1,133
1202922662_1635505824112_6579,1,595
808550906_1635463685015_6116,2,656
1211081769_1635482787165_2379,2,364
1209907596_1635483704953_3647,3,704
1197459670_1635503865908_5995,2,112
1217101235_1635496694405_114,0,108
571709093_1635479039124_892,4,119
1212589289_1635478394842_1667,3,200
1119375539_1635481386151_6065,2,324
1226346023_1635459607082_1249,7,200
593956976_1635491258055_4072,4,270
1113184396_1635503361601_8148,2,560
962562959_1635518313605_6205,8,464
1111327439_1635508265658_8072,3,160
1062760752_1635489276065_1371,7,760
849478869_1635472778532_7704,7,196
687051035_1635483211865_1668,2,630
1202508948_1635504568514_1135,0,616
1226864425_1635509570602_202,4,126
182261574_1635519277995_2238,5,553
624286907_1635511105704_6137,3,282
857984277_1635515462723_975,5,140
913952880_1635518990702_6208,7,552
1219834931_1635479517735_9824,7,328
608142803_1635504143031_9157,8,408
1206665534_1635449062506_5366,2,504
720869261_1635456397377_5995,11,88
802603259_1635507684082_4685,5,518
630059061_1635494910010_3374,4,153
821352893_1635488120275_1320,3,592
1224998025_1635516023886_6611,8,584
1226743974_1635482571838_22,8,784
1201919856_1635477441784_325,4,336
827374870_1635518577677_3525,4,315
632473614_1635472746061_9219,4,424
102713093_1635499342108_8434,1,268
739526714_1635482701086_4633,3,360
1199238727_1635504535882_1565,2,368
724150498_1635507090772_4588,8,568
1110796077_1635489386126_4027,7,408
747240199_1635508907048_634,2,133
1184419132_1635490452587_6583,3,336
752272756_1635520886385_7683,7,84
1224245190_1635482710397_7140,1,280
729879426_1635515083473_587,6,217
631337420_1635461408302_7623,2,52
1212634943_1635492784593_2996,7,144
1226758019_1635519024128_9687,2,420
203191958_1635511974433_8988,0,600
686017814_1635472236494_7335,7,176
1220605781_1635490583945_8387,5,216
1149662108_1635509407293_6050,7,336
499530809_1635443383364_5362,2,736
1111383387_1635465525918_6297,6,264
1227355860_1635462931918_1215,4,172
1173071479_1635496613477_514,0,679
1188784719_1635462390648_1216,2,656
750500725_1635502420782_8920,1,462
1107612107_1635438974516_3738,4,152
1223340989_1635466603366_2961,6,184
1213298330_1635441412291_3744,2,664
1223959612_1635517278879_9690,3,170
736294630_1635460051892_2060,8,288
1216937998_1635517612826_9783,5,96
1107570510_1635512097808_3425,6,427
1225123597_1635457810083_2584,6,180
1227734581_1635488383950_2798,9,110
831953672_1635519226618_6475,6,280
1118723774_1635484181905_9788,0,348
717794855_1635466551521_2972,3,672
1146139948_1635462557562_967,0,390
752485752_1635503384364_3849,1,282
1114665001_1635484354538_1475,7,710
696391073_1635494395648_6137,0,546
494599818_1635479977177_1477,0,15
1166801465_1635489861441_7415,2,608
757621702_1635473001646_3060,2,96
714476380_1635472310251_355,8,424
1227155355_1635482318248_8164,2,68
816772866_1635512577153_8214,6,728
1220530651_1635504792230_453,4,98
1217469145_1635508003220_6430,2,462
1223107904_1635470047490_4730,0,350
1223446146_1635471530739_4305,3,224
682466206_1635470784643_6762,4,140
1227121350_1635469961681_2614,5,990
1227320733_1635488290751_5729,1,696
1223570054_1635484754381_8511,0,438
1158267255_1635477285086_822,1,80
1216895233_1635508759829_4739,4,560
1107075245_1635515741182_3293,6,174
1154005383_1635489861594_9012,0,66
718039362_1635521189119_3224,6,368
732371751_1635493689973_3523,6,77
1143712223_1635492568446_4626,5,608
817829061_1635481431289_1492,7,7
717950796_1635480136435_2834,0,66
652232630_1635513831695_2702,7,294
1205286289_1635469844142_963,5,354
1226022594_1635439201080_6582,5,416
1205576668_1635494806069_6231,6,476
1002876097_1635513080609_8599,0,340
486490676_1635458464937_1875,7,651
1183114562_1635497895091_5960,3,261
1107710015_1635505312800_9627,8,416
1122745669_1635474652152_5612,6,553
1110839337_1635445767111_1242,4,595
885523124_1635521356698_5557,8,0
648512938_1635453826204_5862,4,340
1108139184_1635519911409_7812,1,440
691837478_1635513701915_2611,1,232
759878414_1635515159875_1502,8,580
697671835_1635516844087_8930,6,623
738556370_1635497343930_1270,7,350
1217144581_1635495859772_8689,3,402
1194021033_1635476007272_186,8,672
203530578_1635520133722_5475,4,272
1123067270_1635502173861_4013,4,200
753599250_1635444612530_6362,1,496
1107717466_1635504130918_8644,0,287
1112685496_1635476659299_2342,3,584
820978327_1635509957603_9438,4,416
1222611302_1635513707086_6349,3,525
1117217543_1635506311445_7102,4,64
1171314492_1635506961929_8306,4,88
1159227153_1635495235092_5361,6,112
628661987_1635481287762_9436,2,98
1227259988_1635496958054_5906,1,150
690420015_1635469308410_1444,1,325
745872823_1635464169403_461,2,238
56150837_1635508684083_3002,8,320
760000643_1635510045876_2717,3,217
1104053197_1635464987725_3855,5,497
642780176_1635469812218_6569,6,376
1226642257_1635505100702_4000,7,760
1207165377_1635437003533_8808,3,150
709571803_1635437007644_1096,3,72
120811874_1635469720089_1075,1,616
1114602960_1635472745650_7472,0,30
1227148942_1635439906436_1077,6,492
1226457398_1635493969887_2755,5,441
1202466486_1635458394825_6056,2,672
749329694_1635515883707_4757,1,52
1227647190_1635485139543_7896,1,330
894907713_1635500844547_9300,1,400
817305296_1635460603108_5689,5,9
1227656862_1635500339905_2826,4,312
608057271_1635516568704_874,4,189
1227111088_1635507545406_7649,5,444
1203769739_1635447088073_3954,3,231
819494952_1635512399321_907,2,240
732096515_1635505577402_4853,0,112
985769843_1635467694706_1534,5,135
697030345_1635462320751_982,4,136
729534070_1635466351666_2524,0,560
1227233222_1635496952687_6777,5,855
1197828046_1635463762584_5791,3,536
815636495_1635490649853_9637,4,588
730043280_1635518935848_5931,0,488
639593799_1635460791683_1040,7,344
814660581_1635493035698_2386,5,259
637836406_1635517839429_1406,2,268
653207404_1635479829781_6694,3,114
700054230_1635515948499_4629,6,14
1225341415_1635499306458_8435,2,32
687896419_1635471277262_6120,7,392
1211794742_1635487601833_860,6,464
1107583209_1635514669277_5645,0,119
592446394_1635467702538_2586,7,560
1211359536_1635515664409_6234,6,308
653699141_1635472537662_6771,5,0
1194350862_1635518133469_5614,1,155
890585736_1635470826106_5944,2,220
1107680672_1635441620547_6157,3,357
1107664223_1635478612624_9465,2,688
1109554775_1635485404137_6728,7,287
819007329_1635474076409_2028,2,315
1105968719_1635514757423_7471,5,180
813745603_1635483222391_5,7,424
853102906_1635483548351_1812,2,280
1130741763_1635502403641_7100,7,520
1105476020_1635493156640_9803,5,651
753004525_1635493255176_5687,5,400
1198287002_1635439653494_9942,7,736
806852328_1635461344743_307,0,192
650642894_1635494090990_2386,7,469
619463774_1635437092267_9733,4,480
654684907_1635487091398_1481,7,200
1112369228_1635442010515_6821,6,800
1223030754_1635486635311_7431,5,438
743559550_1635510558254_8036,8,232
691035736_1635521112264_846,1,88
782513288_1635509167191_4607,6,80
1158828185_1635499384112_4389,1,348
1223533513_1635485225446_266,3,196
1217785974_1635464775527_3359,6,760
1145287540_1635502973701_5277,0,63
741910487_1635452582919_5528,6,126
1200272907_1635459392134_5890,1,392
827160223_1635457709447_6048,1,640
1153396553_1635499469182_855,6,330
1212209523_1635468220782_6850,1,182
594207014_1635506548109_5107,2,280
495932676_1635440665395_4450,3,175
1103363489_1635496397605_2597,5,416
1213664609_1635517668982_7783,6,594
130421059_1635479262265_1617,6,979
677459063_1635515124569_8492,4,736
853074314_1635481434455_4953,7,216
1215429106_1635505296165_1825,6,224
1210041688_1635467910125_5960,1,450
809318284_1635480415618_5770,6,516
1225925682_1635475649159_8844,1,595
1203058698_1635482830842_91,6,450
674877581_1635497487623_1237,0,882
1208052629_1635505519462_112,2,360
675828202_1635494119124_8512,3,300
1082531921_1635495746541_1233,4,408
894907713_1635490227685_3140,8,320
1224984665_1635514499972_737,3,296
746662481_1635462972121_9639,5,623
815190896_1635506852761_4677,5,161
1217064479_1635502739798_9344,4,620
366568518_1635512493471_4801,8,496
1209450130_1635471289122_2148,0,210
744591571_1635454688725_5846,2,30
754728927_1635490066351_5976,1,776
1200447505_1635495714158_6112,5,40
141471769_1635441549037_5170,0,450
1221977450_1635472649325_1891,1,672
1202322956_1635515718940_902,8,496
672508438_1635476293687_9112,7,680
1214599864_1635478242890_6890,0,474
882691563_1635475980772_4366,6,891
556943669_1635509598033_7867,1,497
1225598291_1635481717624_3861,4,325
1226814064_1635490442830_3941,1,528
1131952936_1635482433325_4316,4,497
48394877_1635456695574_8906,1,568
1196083478_1635484681545_2636,2,330
631614259_1635486191512_6705,4,342
1211337157_1635484965889_493,3,296
717930889_1635479674139_1628,6,266
1105403924_1635442861210_9709,6,504
1111854274_1635477111878_9203,2,273
685644973_1635518500028_7134,5,81
804236756_1635440650784_4448,1,800
1224749534_1635506399203_7979,3,356
819083309_1635509548528_1277,0,200
806501440_1635517804875_5685,3,184
1195036602_1635472501104_6518,4,693
1121137285_1635466591799_699,3,144
725959963_1635516475096_4326,7,434
1201609575_1635490727305_905,1,304
1113614806_1635488573506_1368,0,504
1226779418_1635501178834_6680,1,624
250804004_1635497273939_487,5,552
580711270_1635504448843_2206,8,600
680772690_1635465780424_5988,6,376
223845633_1635511085512_2842,4,459
1104053484_1635511458320_1281,6,336
1105165535_1635474853155_8321,0,474
1176325839_1635497391183_9721,5,456
1065886447_1635483169680_7129,7,280
1105774465_1635514405041_9563,7,77
1017254458_1635480640851_7048,6,552
583765023_1635507512891_5742,8,120
314104050_1635496838225_9585,4,144
166214645_1635511154631_5788,7,576
486551433_1635488916886_155,6,390
726851570_1635487874400_719,1,182
1111904259_1635467383386_4167,0,582
1137728235_1635506592261_4636,0,270
1113986231_1635518417703_1162,3,462
1227371318_1635496522001_4905,3,490
1203121773_1635484037178_9507,1,568
1218199170_1635517868741_6588,4,368
1103891380_1635495289708_851,4,126
718122927_1635485095030_7849,2,32
1207697797_1635473616587_6222,2,24
401624037_1635507879584_606,0,88
1102843976_1635465482763_1160,4,522
1203322236_1635460835766_4095,1,204
1169483137_1635455652265_500,5,495
675124291_1635504792329_1978,0,350
931553478_1635516521413_8376,3,658
1196912823_1635512547647_4553,7,35
727425584_1635488203090_9841,1,176
627674918_1635470117958_8197,6,258
627957997_1635448723053_854,5,784
811494834_1635489796251_5388,3,623
1219999111_1635496302664_7411,8,160
173831237_1635450899810_5692,1,855
721211006_1635513176569_1527,4,80
652250848_1635505970897_8966,7,280
652660431_1635508629875_8937,2,648
1191098343_1635465726826_3272,2,72
1225534800_1635504754312_1970,5,0
1227047136_1635491199191_8614,3,536
806143579_1635451137432_1898,3,696
1214713429_1635493710771_3633,1,245
1138882410_1635464619902_8785,6,385
493554780_1635515670246_8795,0,680
738486083_1635508424902_1709,5,105
841291515_1635488473841_4938,3,544
1152598454_1635499244802_2703,6,427
1138449312_1635485852878_2964,3,216
1226924693_1635463135294_823,6,602
740116847_1635489615059_2290,3,570
729071221_1635486005718_2052,0,348
1105413269_1635441922088_4931,5,138
1209770406_1635480739531_1614,1,332
1064746560_1635462780300_8542,3,792
1112691616_1635482973107_2676,0,891
573980195_1635460227324_9843,1,336
1038606128_1635485857600_3192,5,595
1210901076_1635471142313_7497,7,64
1057816403_1635494885957_6628,4,450
1227758559_1635517353227_6182,1,102
771573574_1635480486514_6485,5,240
1113961152_1635482879815_5144,2,12
928798098_1635504372601_3974,3,343
1216171792_1635462356221_222,8,344
1223844337_1635483487370_7362,5,609
1107685798_1635466601243_2417,2,768
1208981361_1635474321439_2721,6,522
1215628158_1635504610690_4981,1,161
1216947077_1635506058929_354,1,42
362666483_1635486935677_8017,0,392
30952266_1635489636330_8212,1,328
1116658134_1635503172555_9679,6,248
497383953_1635453693664_7457,4,658
1195798824_1635511118278_266,2,768
1104037664_1635484517871_3033,4,350
1183031571_1635443728836_1527,6,245
1227663788_1635483212262_4151,1,748
702078428_1635469362196_4612,7,119
1105204971_1635498026956_8789,0,384
1226639279_1635492887178_4886,2,40
814558381_1635511300648_6152,4,35
1225881294_1635512428028_918,3,602
1062908337_1635514094972_9636,4,378
1206649292_1635469113875_4890,1,450
643024521_1635491463629_6540,2,496
1110339990_1635460333339_7601,4,161
1110797973_1635474486033_5550,1,77
1206369736_1635471090612_8963,6,217
680665821_1635509153494_248,2,256
1224238267_1635473338721_1258,1,784
1123015551_1635500678621_5236,5,840
730744779_1635510997899_3526,0,238
130155982_1635481557122_9951,7,357
1037474853_1635517588760_994,0,588
1194975246_1635507001229_4542,1,208
646103479_1635506223634_4220,4,776
1010001608_1635508961723_3365,3,15
686192884_1635488582575_3514,6,210
1227745446_1635479942949_7402,3,364
1223622264_1635460521774_8647,0,133
1192717494_1635515934157_6717,6,504
627875797_1635461932314_1989,1,552
727177539_1635459215745_6500,4,497
1022185810_1635517034539_1173,4,364
1227631965_1635438944150_1918,7,651
1210349411_1635515099468_435,3,300
704244802_1635469345011_9546,6,602
1214765980_1635492817596_273,7,378
1109487192_1635453075300_410,1,136
677223303_1635517833101_8250,4,450
994906339_1635485724395_8103,2,8
1160749532_1635511355924_5878,3,198
1211370260_1635501263948_9073,4,205
1226623610_1635483127141_7915,1,624
1210909423_1635483858516_8204,3,240
746761627_1635486406753_699,5,204
749288340_1635467266484_219,1,360
1121479726_1635505789826_5855,3,483
626321623_1635507835907_3319,9,828
1107604232_1635503133517_3220,7,1000
1215255774_1635508396170_2859,4,207
1113954066_1635506080004_4083,2,40
951073566_1635471329524_8160,0,768
1124226664_1635479886726_4002,1,21
724544393_1635505349032_660,7,180
756922546_1635461488609_4696,8,522
1102468351_1635483488862_5912,1,588
1151099909_1635495924724_3953,5,105
821542981_1635465837128_4691,3,0
1175604128_1635463103199_8293,6,480
648042693_1635478973057_6619,7,624
1212065610_1635510088424_1812,1,602
1210015505_1635478870200_3244,5,295
626808813_1635511368105_4237,4,342
1200491193_1635439269992_2198,7,472
841356429_1635520792886_4113,8,40
817892504_1635455203306_6102,4,288
1214496142_1635437300793_8909,4,712
1227024928_1635443599820_1219,0,176
665537374_1635456317081_7874,4,232
1173540025_1635498729125_2885,0,518
1227111439_1635473223350_6930,7,0
1085951911_1635493703327_6760,4,434
1220900022_1635457528027_5434,2,161
624552899_1635507087250_5461,0,395
1115100563_1635475493064_5255,7,497
798000080_1635493523596_5589,1,672
1226792347_1635465260793_4457,2,552
1206694129_1635505111021_3878,1,522
1221659387_1635492187662_112,2,176
1137763248_1635474800784_1341,0,70
1195496695_1635468465549_169,3,189
651805737_1635499137579_427,1,190
737315166_1635476720373_1088,1,344
1207699303_1635496823803_9797,0,405
1211246108_1635515937133_7705,1,644
910698873_1635468945328_4449,1,474
1197657572_1635457415991_8053,6,728
716498928_1635496757264_7945,1,584
1225286780_1635462325963_2768,4,440
701209373_1635504311316_6932,0,448
1212351883_1635514948210_5216,0,48
730610628_1635464339612_6811,1,595
1107720069_1635458777175_6332,5,576
1005423181_1635505301214_6415,3,880
1227228393_1635492934196_733,2,372
1111041569_1635492413945_7096,4,168
1149159034_1635493417434_3084,3,80
748188083_1635516953673_5089,3,354
1198869099_1635465231840_2785,1,315
1197096337_1635497196407_5162,6,91
993900317_1635515733702_3690,0,882
968261691_1635440770340_3392,7,413
681423577_1635497781403_7724,6,70
620595137_1635486883523_5922,3,114
821190339_1635468325426_7783,7,434
1173118889_1635500400459_4277,3,126
588231893_1635487658890_3227,4,455
1227233414_1635460002992_8690,5,195
1180600512_1635513163265_2450,3,567
1104028850_1635479182264_1926,0,567
646626413_1635515352582_4248,3,576
1211301348_1635513045680_816,3,329
1222651307_1635509438709_4209,0,100
1111353941_1635462016231_8970,7,624
1214024861_1635484415592_8349,2,504
1115618297_1635456546953_8050,1,388
1227684818_1635437345876_7551,6,1152
1069593957_1635474890899_5992,0,35
1111063193_1635511981418_2781,0,136
1116029192_1635518811816_6981,2,171
1111158327_1635500337334_5781,4,294
965700320_1635503385149_9767,3,679
609296327_1635482280903_3260,0,45
1137606861_1635478725968_870,3,48
1076939092_1635471806114_9851,6,350
904168369_1635444529187_450,2,392
1113649420_1635517393588_5501,2,474
1097185381_1635514929899_3429,4,364
1227732223_1635508716985_5976,1,900
657424266_1635449867790_7270,5,240
1202154511_1635517850728_2350,7,224
659550890_1635465241459_4278,3,160
627877471_1635521007501_6618,6,434
709356350_1635513717379_265,4,24
645171388_1635460971722_3128,5,510
1141784913_1635467706150_1984,5,54
1218243082_1635511075063_3225,4,8
819040984_1635472053065_5695,9,792
18704147_1635512712071_8002,7,200
808820225_1635499623683_2251,6,483
1116086234_1635503948014_6493,8,232
1225796077_1635490062060_6073,0,342
726317632_1635519326264_1557,5,475
1214965633_1635511218819_309,4,63
1227440960_1635466916410_669,4,144
1190548773_1635495150584_6257,6,350
1127963292_1635496699443_5708,7,49
1056250941_1635491684637_2162,5,280
1031282860_1635466383507_6971,3,600
1122824797_1635520808589_4774,4,200
1216211478_1635512778934_4184,0,336
894918173_1635505602221_9634,4,574
982919939_1635505382062_1848,4,438
815144431_1635499917417_6462,2,750
1210830468_1635500700152_9471,3,300
1224904433_1635494083361_8313,2,380
1108443681_1635492923719_1226,6,664
1140745183_1635473498824_3929,2,768
1107247497_1635496622976_5473,6,688
1227407503_1635507672163_4949,0,553
1195935725_1635481957834_7384,3,570
1224441982_1635500249781_7738,4,504
680757070_1635497790044_6607,2,392
1107463371_1635500111529_2135,3,469
1186264623_1635459892806_8251,6,328
1211241362_1635510820040_4656,3,768
892600553_1635505689939_2768,3,693
67133779_1635459627438_227,9,590
876871420_1635494369324_2051,5,558
681525977_1635488132310_6001,0,354
1210285440_1635452402738_6261,2,576
1215491607_1635459095504_9699,3,105
831114684_1635472060979_6664,4,292
110334677_1635519629594_2867,1,552
1216584234_1635463392262_2258,7,378
820303271_1635458311442_1121,4,126
636903536_1635515203906_8806,4,476
